contentId,recommendationTitle1,recommendationTitle2,recommendationTitle3,recommendationTitle4,recommendationTitle5
-8535131855706279960,TEDxSãoPaulo,Conferência discutirá principais temas dentro do mundo de inovação em serviços financeiros - Startupi,"Dasa anuncia compra do laboratório Leme, da Bahia",Sul dos EUA descobre consequências econômicas da homofobia | EXAME.com,3M e o perfil intraempreendedor | Endeavor Brasil
2867605706298498445,Visa Introduces NFC-Enabled Payment Ring for Team Visa Sponsored Athletes to Use at Rio 2016 Olympic Games,Designing smart notifications,Why Many Smart Contract Use Cases Are Simply Impossible - CoinDesk,Why Many Smart Contract Use Cases Are Simply Impossible - CoinDesk,Intel x86s hide The Intel Management Engine (ME)
-3951274083288934897,Organizing for digital acceleration: Making a two-speed IT operating model work,7 Questions to Ask Before Your Next Digital Transformation,How enterprise architects can help ensure success with digital transformations,What Science Tells Us About Leadership Potential,What Science Tells Us About Leadership Potential
1450769039556893440,Generative Models,3Dprintler lets you order a 3D print via chatbot,Machine Learning for Designers,How to finish 3D printed PLA objects,How Robots Can Acquire New Skills from Their Shared Experience
4169374063813159761,Neoliberalismo a ideologia na raiz de todos os nossos problemas,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",A saga do jovem CEO da Dasa,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso
8310689940464940949,Don't Store Data in the Application Object,Tasting Dagger 2 on Android,Android Fundamentals: IntentService Basics,Performance Testing in a Nutshell,What Happens When No One and Everyone Owns a Product? - Built to Adapt
-885453047081832598,How to set up Analytics on your AMP page,Google will show AMP URLs before App deep link URLs in mobile results,Production Ready Jenkins 2.0 in Two Steps with Docker,Google Tag Manager: Giving Mobile Tagging a Little Extra Love,Mobile marketing statistics 2016
-7499831854130267106,[Course] Gamification - University of Pennsylvania | Coursera,Multi-Channel Marketing in 2015 - It's not rocket science.,Can Accenture Take Over Advertising?,Organizing for digital acceleration: Making a two-speed IT operating model work,What do Design Thinking and Marketing have in common?
7934258011380835332,"Celular se torna principal meio de acesso à internet nos lares, diz IBGE",Rede Agricultura de Precisão II,Especial Agrishow: Soluções de agricultura de precisão elevam produtividade e aumentam a qualidade do plantio,Dicas para aumentar produtividade: 14 dicas incríveis.,Qual é o valor da área de T&D na sua empresa?
6104598399077154797,Apple Releases First Preview of Swift 3.0 for Developers,Apple anuncia a 3ª geração da linguagem Swift para o final deste ano,Google may be considering Swift for use on Android,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,Fazer coisas acontecerem: Os 3 Mindsets que te ajudarão
-7529178973676767391,Chat app Kik launches a bot store and anyone can make bots for it,Microsoft's new AI tools help developers build smart apps and bots,Clippy's Back: The Future of Microsoft Is Chatbots,How bot-to-bot could soon replace APIs,TechCrunch launches a personalized news recommendations bot on Facebook Messenger
4677417698542178243,"AI Pioneer Yoshua Bengio Is Launching Element.AI, a Deep-Learning Incubator",Why Deep Learning Is Suddenly Changing Your Life,Google Is in a Fierce Global Race for Scarce AI Talent,The Man Selling Shovels in the Machine-Learning Gold Rush,DeepMind moves to TensorFlow
-2962461122453899874,Honda e Softbank desenvolverão sistema de IA para ajudar os motoristas,Patente do Google prevê carro que gruda pedestres atingidos no capô,Crianças esquecidas no carro: quando nem a tecnologia pode ajudar | Tecnoblog,Programa de Demissão Voluntária na Moto Honda tem mais de 500 adesões,Uber começa testes de carros sem motorista nos EUA
-807868207410889392,Machine Learning for Designers,Clarifying the uses of artificial intelligence in the enterprise,Why Deep Learning Is Suddenly Changing Your Life,Deep learning will be huge - and here's who will dominate it,5 Skills You Need to Become a Machine Learning Engineer | Udacity
6407605752151817831,Introducing the Startup Battlefield companies of Disrupt NY 2016,4K movies come to the Google Play Movies & TV app,Ask a Female Engineer: Joining a Startup,Oculus acquires eye-tracking startup The Eye Tribe,"Here's what Viv looks like, the next generation AI assistant built by Siri creator"
-273156842634169039,A new look for Google Play family of apps,"Google tests a more personalized version of its virtual assistant, Google Now",Asus ready to take bite of 'Pi' market with Tinker micro PC,Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?,Hulu Acquires Recommendation Startup Video Genome Project
3772685586944428188,Time to Re-Think Design Thinking,The Future of Business is Design,What do Design Thinking and Marketing have in common?,What exactly is a design culture? ,Three Lessons for Design-Driven Success
-241724866433160984,Especialistas trazem tendências de UX para 2017 - KingHost,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,ClienteSA - Gente - Empatia e tecnologia,Confira as novidades apresentadas no Google I/O 2016,Como o Banco do Brasil está inovando e incentivando o intraempreendedorismo
-4070929606295451361,Adobe Announces Cross-Device Co-op to Enable People-Based Marketing,Accenture and Adboe team on customer enegagement,Dries Buytaert,Now we know how profitable Microsoft's cloud business is -and investors should be happy,Microsoft's Open Source Love Affair Reaches New Heights
2121807307434667949,Dicionário de Segurês,Entenda o seguro de transportes,Seguro de Pessoas,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Uber começa testes de carros sem motorista nos EUA
-1306208577536428610,A saga do jovem CEO da Dasa,"""5G está para IoT como 4G esteve para o Smartphone"", saiba as apostas da Intel para 2017",Especialistas trazem tendências de UX para 2017 - KingHost,Black Friday salva o ano do e-commerce,Degraus para o sucesso: a inovação no core do negócio
881166463209244600,Yasuda Marítima muda nome para Sompo Seguros S.A. e conclui alinhamento com Grupo global,Liberty vai adotar telemetria e baratear seguro para bons motoristas,"SulAmérica continua investindo, apesar da crise - Sonho Seguro",Seguradores serão mentores de start-ups selecionadas pela aceleradora da Accenture | Sonho Seguro,Seguradoras divulgam resultados de 2016 - Apólice
8869347744613364434,"SINAIS do FUTURO imediato: #1, internet das coisas",Dicas para aumentar produtividade: 14 dicas incríveis.,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"Fresco, sim! - Android Dev BR"
-1101361754763388054,Mobile marketing statistics 2016,Firefox edges out Microsoft globally for first time in browser wars | StatCounter Global Stats,22 Mobile Stats Everyone Should Know - DZone Mobile,Amex Canada Discovers 68% More Mobile-Driven Conversions With Cross-Device Measurement,Now sites can fingerprint you online even when you use multiple browsers
2006478190737700267,Build Apps Faster with Salesforce - Webinar,Salesforce Einstein delivers artificial intelligence across the Salesforce platform,Assessing Salesforce's platform and ecosystem | ZDNet,"Salesforce buys Demandware for $2.8B, taking a big step into e-commerce",Dries Buytaert
962287586799267519,Introducing Sign in with Slack - Slack Platform Blog,How people using Slack to organise their grocery lists is helping it grow,"Slack debuts message buttons: bots with Trello, Kayak and 10 more to perform tasks in its app",IBM Watson is about to make Slack's chat bot smarter,Slack raises $200m at $3.8b valuation for business messaging
3380406830501456504,"SINAIS do FUTURO imediato: #1, internet das coisas",Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Confira as novidades apresentadas no Google I/O 2016,Especialistas trazem tendências de UX para 2017 - KingHost,"Olhar Digital: Notícia: Testamos o HoloLens, os óculos do futuro da Microsoft"
-434149774629603391,Here's how The White House wants the U.S. to approach AI R&D,Request for Information: Preparing for the Future of Artificial Intelligence,Deep learning will be huge - and here's who will dominate it,"Google, Amazon and the upcoming battle over AI Assistants",Artificial intelligence is hard to see
564282370384747453,Frequently asked questions about design sprints - InVision Blog,Running GV sprints inside corporates - learn from my mistakes - Sprint Stories,Don't Estimate the Sprint Backlog Using Task Points,Boot camp São Paulo/SP :: Torne-se um Service Design Sprint Master,Dark Scrum
8640945691036622521,"Life Coach vs. Therapist, Learn the Difference | Tony Robbins",1º Fórum Sercomtel de IOT e Smart Cities será realizado no dia 4 de Novembro - Blog - Bonde. O seu portal,Sources: Snapchat is raising more money at about a $20 billion valuation,10 Simple Habits of Insanely Productive People,#iLookLikeAnEngineer: One Year Later
7088167897470452815,How to augment your career with leadership coaching,4 Reasons Managers Should Spend More Time on Coaching,Digital Health Coaching,So long MVP. Hello Minimum Loveable Product.,10 Simple Habits of Insanely Productive People
-2123288010168989418,Embracing Agile,12 Agile principles,Big IT Rising,Why do you Fail at Growth Marketing and How to Solve it,So long MVP. Hello Minimum Loveable Product.
-2097075598039554565,You SHOULD Learn Vanilla JavaScript Before JS Frameworks - Snipcart,JavaScript Conquered the Web. Now It's Taking Over the Desktop,Node.js Best Practices - How to Become a Better Developer in 2017 | @RisingStack,What's the Best Programming Language to Learn in 2017?,World's Fastest Growing Open Source Platform Pushes Out New Release
-3020916840917845519,Hype Driven Development,One weird trick that will change the way you code forever: JavaScript TDD,Building Products,12 Agile principles,"The Languages, Frameworks and Tools You Should Learn in 2017"
-2405892683303291957,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,Especialistas trazem tendências de UX para 2017 - KingHost,Dez habilidades profissionais mais valorizadas em projetos de Internet das Coisas - CIO,A saga do jovem CEO da Dasa,Black Friday salva o ano do e-commerce
-4358357193736101128,"SINAIS do FUTURO imediato: #1, internet das coisas",Como a Microsoft está trabalhando com o conceito de IoT - Startupi,O seu conteúdo está preparado para as duas internets?,Dez habilidades profissionais mais valorizadas em projetos de Internet das Coisas - CIO,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi
3716124214746295857,A saga do jovem CEO da Dasa,Tecnologia transforma gestão na área de saúde | EXAME.com,Dicas para aumentar produtividade: 14 dicas incríveis.,[Books] Biblioteca FIXE: Sugestões de Leitura,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país"
-5736221996280340620,Coca-Cola reportedly closes Founders startup incubator,"Have a Coke, take a photo and celebrate the Coke bottle's 100th anniversary using How-Old.net",Coca-Cola Brasil entra no mercado de café,"Conheça Cris Grether, a diretora Global de Design que liderou, em Atlanta, a reformulação das embalagens de Coca-Cola",The gig economy as a driver of innovation
-6659933088254630422,Email Isn't The Thing You're Bad At,10 Simple Habits of Insanely Productive People,20 Percent Will Stop Reading Your Email If You Make This One Mistake,A Harvard Psychologist Says This Trait Matters Most: 10 Ways to Make a Great First Impression,Live asynchronously.
-6639617916149472585,Clarifying the uses of artificial intelligence in the enterprise,The Competitive Landscape for Machine Intelligence,The Competitive Landscape for Machine Intelligence,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel","How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel"
-1463025432902754108,Onde a tecnologia e o cuidado se encontram? - Saúde Business,Tecnologia transforma gestão na área de saúde | EXAME.com,IoT a favor do relacionamento médico-paciente,Saúde entra na era da indústria 4.0 | EXAME.com,Principais startups do ramo de saúde criam o 1o Cluster de Saúde Digital do Brasil | EXAME.com
-1878128207048892154,The Importance of Code Reviews,Effective learning through code workshops | Box Blog,Writing good code: how to reduce the cognitive load of your code,Don't document your code. Code your documentation.,"The code that took America to the moon was just published to GitHub, and it's like a 1960s time capsule"
-1324705355456975418,[Tools] See how the JIRA Portfolio team uses JIRA Portfolio,Introducing JIRA Software for iPhone,Jira - A Necessary Evil?,12 Agile principles,Embracing Agile
-1259410223376598430,"5. History lesson: Drupal Commerce, Commerce Guys, and Acquia",Rakuten é premiada como melhor plataforma de e-commerce do varejo brasileiro,The Death of Drupal Commerce as an Ecommerce Solution - Third & Grove,Netshoes é grande vencedora do Prêmio BR Week 2016,7. What's in this for me?
-7215110246375999491,"Google anuncia Android Things, plataforma para a Internet das Coisas | Google Discovery","What's new in Android: the N-Release, Virtual Reality, Android Studio 2.2 and more | Android Developers Blog",Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?,8 things to expect from Google's biggest event of the year,"Google I/O 2016 Preview: Machine Learning, Virtual Reality And Android N - ARC"
-8286289711960957081,Slack and Google announce partnership focused on better integrating their services,How people using Slack to organise their grocery lists is helping it grow,"Slack debuts message buttons: bots with Trello, Kayak and 10 more to perform tasks in its app",Threaded messaging is coming to Slack,Introducing Sign in with Slack - Slack Platform Blog
-2373876979584952849,Iniciando com o Docker: dicas práticas para começar a usar agora mesmo - Tableless,"SINAIS do FUTURO imediato: #1, internet das coisas",A minha viagem à Maternidade #tetodomundo,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos
6569463984699537820,Announcing updates to Google's Internet of Things platform: Android Things and Weave,"What's new in Android: the N-Release, Virtual Reality, Android Studio 2.2 and more | Android Developers Blog",Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?,"Desenvolvendo Android, por onde começar? - Android Dev BR",Android Studio 2.2
18738895644634365,Séries com lições sobre empreendedorismo: As 7 melhores!,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Lições de empreendedorismo com a série The 100,Natura inova e cria bot para auxiliar consumidores a escolherem presentes de natal - Startupi,Confira as novidades apresentadas no Google I/O 2016
8526042588044002101,Google Cloud Platform: The smart person's guide - TechRepublic,"Cloud Shell now GA, and still free",Spotify chooses Google Cloud Platform to power data infrastructure,The five phases of migrating to Google Cloud Platform,What's the Best Cloud? Probably GCP
4744297321841608877,Docker Engine 1.11 with runC: Announcing the general availability of the industry's first OCI-compliant runtime,A Docker Fork: Talk of a Split Is Now on the Table - The New Stack,Automate Docker with the Remote API and Ruby,Containers - Clean up your House,Why You Should Stop Installing Your WebDev Environment Locally - Smashing Magazine
2834072258350675251,Governo define cronograma para plano nacional de Internet das Coisas,Plano nacional de ''internet das coisas'' sai em fevereiro,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,Como a Microsoft está trabalhando com o conceito de IoT - Startupi,Dez habilidades profissionais mais valorizadas em projetos de Internet das Coisas - CIO
2282385028752844581,"Signs suggest that 101Hero, the $49 3D printer, was too good to be true",How to finish 3D printed PLA objects,3Dprintler lets you order a 3D print via chatbot,"Digital manufacturing could eliminate warehouses, create on-demand production",Cello
8289800212949675494,Duolingo's chatbots help you learn a new language,Why a Universal Language Will Never Be a Thing,The Three Language Acquisition Stages,Top Programming Languages Trends: The Rise of Big Data,What's the Best Programming Language to Learn in 2017?
6765368095966422513,Machine Learning for Designers,3 Skills That All Emotionally Intelligent People Master,Clarifying the uses of artificial intelligence in the enterprise,Microsoft's CEO Explores How Humans and A.I. Can Solve Society's Challenges-Together,Google Is About to Supercharge Its TensorFlow Open Source AI
-3462051751080362224,Dial in with ease using the latest Google Calendar app for Android,Making email safer with new security warnings in Gmail,Email Isn't The Thing You're Bad At,Add images to questions and answers in Google Forms,Stay focused with Google Calendar event notifications in your browser
7424795099560672335,Learning at the speed of business,How to Create a Unified Culture in a Company With Multiple Offices,Learning How to Learn: The Most Important Developer Skill - Free Code Camp,How real businesses are using machine learning,The Best Advice From Quora on 'How to Learn Machine Learning'
-7034660627992927630,Recently confirmed Myspace hack could be the largest yet,It's Official: 68 Million Dropbox Account Details Leaked Online,"Simple rolls out shared bank accounts that work for anyone, including roommates",360 million reasons to destroy all passwords - Free Code Camp,Bad Writing Is Destroying Your Company's Productivity
-5314778455998444995,Don't Store Data in the Application Object,Android process death - and the (big) implications for your app - Inloop,Microservices - When to React Vs. Orchestrate - Capital One DevExchange,"Stream processing, Event sourcing, Reactive, CEP... and making sense of it all - Confluent","Stream processing, Event sourcing, Reactive, CEP... and making sense of it all"
2474876390020567211,"What do you mean by ""Event-Driven""?","Stream processing, Event sourcing, Reactive, CEP... and making sense of it all","Stream processing, Event sourcing, Reactive, CEP... and making sense of it all - Confluent",Android development: What I wish I had known earlier - balpha.de,Communication patterns in a Microservice world
4702453495211185350,"Practical advice for analysis of large, complex data sets",Optimizing Elasticsearch Searches,SQL vs NoSQL: you do want to have a relational storage by default - Enterprise Craftsmanship,Doing Data Science Right - Your Most Common Questions Answered,Tutorial: How to build a GraphQL server - Building Apollo
-5082274522455747241,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"diagramas para entender, criar, inovar e empreender: 3",O que é benchmarking? Veja quando um concorrente se torna inspiração!,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso
4817624205684040310,Client-side ranking to more efficiently show people stories in feed,98 personal data points that Facebook uses to target ads to you,How Mark Zuckerberg Led Facebook's War to Crush Google Plus,"Facebook Enhances Everyone's Like With Love, Haha, Wow, Sad, Angry Buttons",Facebook at Work pushed to 'later this year'
-72844094766108869,A saga do jovem CEO da Dasa,Dasa compra rede de laboratórios SalomãoZoppi,Tecnologia transforma gestão na área de saúde | EXAME.com,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com","Por dentro do Nubank, conheça os segredos da fintech mais festejada do país"
6009447229221815725,YouTube's New Messenger Means You'll Never Have to Leave YouTube,"[Tools] Free Business Video Conference with Screen Sharing, Permanent Room","Google is discontinuing Google+ Hangouts On Air on September 12, pushes users to YouTube Live",Google Data Center 360° Tour,How to use Windows 10's Task View and virtual desktops
2379460324923679020,O Brasil das fintechs: conheça startups nacionais que podem fazer você sair dos bancos,"Em 2017 será possível ignorar totalmente o cartão físico, garante Itaú",Como o Banco do Brasil está inovando e incentivando o intraempreendedorismo,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre
5701873751630396950,NodeMCU (ESP8266) o módulo que desbanca o Arduino e facilitará a Internet das Coisas...,Comunicação entre Arduino e ROS através do pacote rosserial_arduino,"STEMTera, uma protoboard com Arduino Uno embutido",25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Dicas para aumentar produtividade: 14 dicas incríveis.
7065704533945771463,Nubank pode fechar as portas se BC confirmar mudança amanhã,Nubank se pronuncia sobre possibilidade de ser fechado e decisão do BC; leia na íntegra,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",Nubank começa a testar seu programa de fidelidade - Empresas Tech,O Brasil das fintechs: conheça startups nacionais que podem fazer você sair dos bancos
-1663441888197894674,Nova regra do Banco Central pode significar o fim do Nubank; entenda - IDG Now!,Nubank se pronuncia sobre possibilidade de ser fechado e decisão do BC; leia na íntegra,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,"Em 2017 será possível ignorar totalmente o cartão físico, garante Itaú"
8833747781388133494,Séries com lições sobre empreendedorismo: As 7 melhores!,Seria Stranger Things uma obra de arte do algoritmo da Netflix?,Lições de empreendedorismo com a série The 100,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Como a Netflix influencia o que você vai assistir através de imagens
-2715495584815099454,Dries Buytaert: Advancing Drupal's web services,"Waterwheel, the Drupal SDK Ecosystem",An overview of web service solutions in Drupal 8,The Risks and Rewards of Fully Decoupling Drupal | Acquia,Drupal 8.1.0 is now available
-2462651558329037716,Sesi oferece curso de LIBRAS com certificação de 40 horas,Estratégia da Nestlé | Endeavor Brasil,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"Olhar Digital: Notícia: Testamos o HoloLens, os óculos do futuro da Microsoft",Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi
-4608017393995766765,Graphene-based Antenna Still Looking for Path to Commercialization,Road to Polymer 2.0,Falling for Web Components,How I sped up the initial render of my Polymer app by 86%,Calm down: Google's use of Material Design on iOS is fine
8659918766210334195,5 Asian Trends for 2017,LATIN INNOVATION BONANZA | New South & Central America Trend Briefing from TrendWatching,New Asia Trend Bulletin from TrendWatching | BUILT-IN BRANDS,BACK FROM THE DEAD - TrendWatching,New South & Central America Trend Briefing from TrendWatching | CRISIS SOLUTIONS
-4738242186452730534,Especialistas trazem tendências de UX para 2017 - KingHost,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,Black Friday salva o ano do e-commerce,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,O Brasil das fintechs: conheça startups nacionais que podem fazer você sair dos bancos
-7655127094029937288,Especialistas trazem tendências de UX para 2017 - KingHost,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"Olhar Digital: Notícia: Testamos o HoloLens, os óculos do futuro da Microsoft",Como o layout de aplicativos influencia o usuário e por que você deveria testá-lo - One Day Testing Blog,"SINAIS do FUTURO imediato: #1, internet das coisas"
457505998997890101,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",Nubank pode fechar as portas se BC confirmar mudança amanhã,Nova regra do Banco Central pode significar o fim do Nubank; entenda - IDG Now!,"Em 2017 será possível ignorar totalmente o cartão físico, garante Itaú",Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi
1580124381109623727,Mark Zuckerberg compartilha como será o Facebook em 2026 - Startupi,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,Confira as novidades apresentadas no Google I/O 2016,A saga do jovem CEO da Dasa
4866620033136147586,GE Digital snags ServiceMax for $915 million,Lessons from Becoming a Data-Driven Organization,Will blockchain drive the fourth Industrial Revolution?,Ahead of the curve: The future of performance management,Will IIoT bolster industrial automation investments? - ReadWrite
4644184613269860655,Black Friday salva o ano do e-commerce,A saga do jovem CEO da Dasa,TEDxSãoPaulo,Degraus para o sucesso: a inovação no core do negócio,Por que o Walmart não é Walmart no Brasil
2050138727387005412,Dasa compra rede de laboratórios SalomãoZoppi,Dasa compra maior rede de laboratórios do Nordeste,"Reestruturada, Dasa vai abrir 50 pontos e negocia aquisições",A saga do jovem CEO da Dasa,Sophia Genetics chega à América Latina para democratizar a Data-Driven Medicine
7039033478836344543,A saga do jovem CEO da Dasa,Por que o Walmart não é Walmart no Brasil,Unilever cria e-commerce para lojas de bairro | EXAME.com,Especial: 5 startups brasileiras que podem tornar-se Unicórnios,"Como o e-commerce brasileiro pode, enfim, começar a lucrar"
2438237966002226084,Introducing JIRA Software for iPhone,[Tools] See how the JIRA Portfolio team uses JIRA Portfolio,4 essential how-tos for dealing with scope creep,Dark Scrum,5 formas de tornar-se um Mestre em planejamento com o Portfolio for JIRA
-8933526098329881084,Advanced Android Espresso,Using DiffUtil in Android RecyclerView,How to build cross-platform mobile apps using nothing more than a JSON markup,"Why Performance Matters, Part 2: Perception Management - Smashing Magazine",What 2 Years of Android Development Have Taught Me the Hard Way - Thought's by Aritra Roy
9026402401132606773,"ConstraintLayout, Inside and Out: Part 1","ConstraintLayout, Inside and Out: Part 2",ConstraintLayout - Part 1,Readable Content Guides,Creating Compound Views on Android
-1415040208471067980,What's the Best Cloud? Probably GCP,Google Cloud Platform: The smart person's guide - TechRepublic,How We Lost 47% of Our Users After a Redesign | Icons8,8 must-see sessions for application developers at Google Cloud Next '17,The five phases of migrating to Google Cloud Platform
6214107032842332406,Dicas para aumentar produtividade: 14 dicas incríveis.,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"SINAIS do FUTURO imediato: #1, internet das coisas",Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Olhando para o futuro: 5 pontos de atenção
1954991916791271993,[GTD] Forget About Setting Goals. Focus on This Instead.,Introducing Goals in Google Calendar on Android and iPhone,Google Calendar's newest feature uses machine learning to help you actually accomplish your goals,Picture a Better You: How Google Calendar Uses Illustration to Help You Reach Your Goals - Google Design,8 Insanely Simple Productivity Hacks
362899217568283146,gotwarlost/istanbul,Microservices testing,Clean Coder Blog,One weird trick that will change the way you code forever: JavaScript TDD,What's the Version of my Deployed Application? - DZone DevOps
672199059798181601,"Use Docker to build, test and push your Artifacts",Why You Should Stop Installing Your WebDev Environment Locally - Smashing Magazine,Your Docker Agenda for April,A Docker Fork: Talk of a Split Is Now on the Table - The New Stack,Containers - Clean up your House
-6851896696719147400,"Google Slides incorpora recurso de ""perguntas e respostas"" em tempo real | Google Discovery",App do YouTube ganha sistema de bate-papo privado | Google Discovery,"Google anuncia MODE, pulseiras com tecnologia snap-and-swap para Android Wear | Google Discovery",Inbox by Gmail ganha formatação de texto | Google Discovery,"Inbox by Gmail ganha integração com Trello, GitHub e Google Alerts | Google Discovery"
-1572252285162838958,"DevOps security requires new mindset and tools for visibility, automation",DevOps,Discutindo Devops na Prática,DevOps requer profundas mudanças operacionais que o CIO precisa promover - CIO,Big IT Rising
-7108012586837980940,Email Isn't The Thing You're Bad At,Bots won't replace apps. Better apps will replace apps.,"Inbox by Gmail: a better way to keep track of events, newsletters and links",Designing smart notifications,Microsoft wants to connect all your favorite apps with Flow
215332765550420709,Getting Ready For HTTP/2: A Guide For Web Designers And Developers - Smashing Magazine,How HTTP/2 is Changing Web Performance Best Practices,Implementing HTTP/2 in Production Environments,Setting and Calculating a Web Performance Budget,Building for HTTP/2
8057379878708189245,So long MVP. Hello Minimum Loveable Product.,Google may unveil Android VR headset at I/O conference,VR possibilities at Google I/O 2016: Four things I'm hoping to see,Build Quality In: The Key to Continuous Delivery in Kanban,Can virtual reality revolutionise education?
31349081826574004,"Robotics, VR Content Take Center Stage at CES, But Where Is Cannabiz?",A Single App That'll Wrangle Your Millions of Messengers,A Single App That'll Wrangle Your Millions of Messengers,"Google I/O 2016 preview: Android N, Android VR, Project Chirp, Play Store on Chromebooks and more!",8 things to expect from Google's biggest event of the year
2930191803881821526,World's Fastest Growing Open Source Platform Pushes Out New Release,Node.js Examples - How Enterprises use Node in 2016 | @RisingStack,Four Node.js Gotchas that Operations Teams Should Know about - The New Stack,Welcome Google Cloud Platform!,"How to Build and Publish ES6 Modules Today, with Babel and Rollup"
428486625959995206,"Google Cloud Machine Learning family grows with new API, editions and pricing",The Rise of the API-based SaaS,Vision API - Image Content Analysis,Introducing the Google API Console,"Google Cloud Endpoints now generally available: a fast, scalable API gateway"
-7384231993217222764,How Coca-Cola Is Harvesting Innovation Energy From Startups,"Have a Coke, take a photo and celebrate the Coke bottle's 100th anniversary using How-Old.net",Coca-Cola Brasil entra no mercado de café,Ask a Female Engineer: Joining a Startup,"Conheça Cris Grether, a diretora Global de Design que liderou, em Atlanta, a reformulação das embalagens de Coca-Cola"
223316996491584050,Dries Buytaert,Sharing innovation with your competitors - Dries Buytaert,"Open Source Won. So, Now What?",Enterprise Open Source Programs Flourish -- In Tech and Elsewhere,Dries Buytaert
7697593937932606048,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,Especialistas trazem tendências de UX para 2017 - KingHost,Olhando para o futuro: 5 pontos de atenção,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi
-8934199835393138432,Parceria entre Paypal e Mastercard firmada!,Especialistas trazem tendências de UX para 2017 - KingHost,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Confira as novidades apresentadas no Google I/O 2016
-7525512143002603676,Coca-Cola Is Paying $575 Million for Unilever's Soy Drink Business,Campaigns Are Dead. Modern Marketing Is a Data Exchange,Unilever: The biggest digital start-up in the world?,The future of traditional retail is digital,"Have a Coke, take a photo and celebrate the Coke bottle's 100th anniversary using How-Old.net"
2231749805468232267,Falling for Web Components,How I sped up the initial render of my Polymer app by 86%,Progressive Web App - first introduced on Google I/O | airberlin,Things you probably didn't know you could do with Chrome's Developer Console,"Chrome 53 Beta: Shadow DOM, PaymentRequest, and Android autoplay"
-5680127089889759432,Gartner Hype Cycle for Digital Marketing and Advertising,"Say goodbye to traditional customer segmentation "" Banking Technology",Marketing Technology Landscape Supergraphic (2016) - Chief Marketing Technologist,Martech and ad tech convergence: myth or reality?,Democratizing AI
